row.names,geneid,genesymbol
25199,ENSG00000253258.1,RP11-539E17.5
25200,ENSG00000253410.1,RP11-539E17.3
25201,ENSG00000204949.4,FAM83A-AS1
25202,ENSG00000266324.1,MIR4663
25203,ENSG00000189376.7,C8orf76
25204,ENSG00000243498.2,UBA52P5
25205,ENSG00000165156.10,ZHX1
25206,ENSG00000222607.1,RNU6-628P
25207,ENSG00000238422.1,snoU13
25208,ENSG00000253336.1,RP11-468O2.1
25209,ENSG00000156802.8,ATAD2
25210,ENSG00000252297.1,RNU6-875P
25211,ENSG00000207704.2,MIR548AA1
25212,ENSG00000254388.1,DUTP2
25213,ENSG00000254294.1,IMPDH1P6
25214,ENSG00000156795.2,WDYHV1
25215,ENSG00000156804.3,FBXO32
25216,ENSG00000254113.1,RP11-174I12.2
25217,ENSG00000251840.1,RN7SKP155
25218,ENSG00000253286.1,CTD-2552K11.2
25219,ENSG00000175946.8,KLHL38
25220,ENSG00000104537.12,ANXA13
25221,ENSG00000176853.11,FAM91A1
25222,ENSG00000214814.2,FER1L6
25223,ENSG00000254000.1,RP11-245A18.1
25224,ENSG00000181171.5,FER1L6-AS1
25225,ENSG00000254249.1,RP11-959I15.4
25226,ENSG00000253868.2,FER1L6-AS2
25227,ENSG00000250727.1,RP11-959I15.1
25228,ENSG00000253885.1,ARF1P3
25229,ENSG00000214803.3,RP11-37N22.1
25230,ENSG00000206724.1,RNU6-756P
25231,ENSG00000253227.1,RP11-383J24.1
25232,ENSG00000237586.3,RP11-383J24.2
25233,ENSG00000271975.1,RP11-383J24.6
25234,ENSG00000164983.6,TMEM65
25235,ENSG00000183665.4,TRMT12
25236,ENSG00000245149.3,RNF139-AS1
25237,ENSG00000170881.4,RNF139
25238,ENSG00000147687.12,TATDN1
25239,ENSG00000253106.1,RP11-158K1.3
25240,ENSG00000147684.3,NDUFB9
25241,ENSG00000170873.14,MTSS1
25242,ENSG00000272486.1,RP11-532M24.1
25243,ENSG00000255491.1,RP11-1082L8.4
25244,ENSG00000263735.1,MIR4662B
25245,ENSG00000255080.1,RP11-1082L8.3
25246,ENSG00000249816.2,LINC00964
25247,ENSG00000250428.1,RP11-1082L8.1
25248,ENSG00000255313.1,RP11-1082L8.2
25249,ENSG00000180938.5,ZNF572
25250,ENSG00000253513.1,RP11-6D1.3
25251,ENSG00000104549.7,SQLE
25252,ENSG00000164961.11,KIAA0196
25253,ENSG00000253167.1,KIAA0196-AS1
25254,ENSG00000156831.3,NSMCE2
25255,ENSG00000242170.2,RN7SL329P
25256,ENSG00000254431.1,RP11-550A5.2
25257,ENSG00000173334.3,TRIB1
25258,ENSG00000266452.1,RN7SL590P
25259,ENSG00000253111.1,RP11-136O12.2
25260,ENSG00000253470.1,RP11-697B24.1
25261,ENSG00000206695.1,RNU6-442P
25262,ENSG00000245164.2,LINC00861
25263,ENSG00000253651.1,SOD1P3
25264,ENSG00000254227.1,RP11-622O11.4
25265,ENSG00000250563.1,KNOP1P5
25266,ENSG00000221706.1,AC090573.1
25267,ENSG00000248720.1,RFPL4AP5
25268,ENSG00000244791.2,RP11-65D17.1
25269,ENSG00000253427.1,RP11-103H7.1
25270,ENSG00000253220.1,RP11-103H7.2
25271,ENSG00000207138.1,RNU6-869P
25272,ENSG00000253530.1,RP11-103H7.3
25273,ENSG00000168672.3,FAM84B
25274,ENSG00000254286.1,RP11-89K10.1
25275,ENSG00000253543.1,RP11-89K10.2
25276,ENSG00000212451.1,RNU11-4P
25277,ENSG00000253573.1,RP11-351C8.1
25278,ENSG00000253438.2,PCAT1
25279,ENSG00000253264.1,PCAT2
25280,ENSG00000224722.3,RP11-255B23.1
25281,ENSG00000254166.1,RP11-255B23.4
25282,ENSG00000247844.1,CCAT1
25283,ENSG00000246228.2,CASC8
25284,ENSG00000271509.1,RP11-382A18.3
25285,ENSG00000253929.1,RP11-382A18.2
25286,ENSG00000212993.3,POU5F1B
25287,ENSG00000249375.3,CASC11
25288,ENSG00000136997.10,MYC
25289,ENSG00000249859.3,PVT1
25290,ENSG00000256655.1,TMEM75
25291,ENSG00000221771.1,MIR1205
25292,ENSG00000207110.1,RNU1-106P
25293,ENSG00000222501.1,RNU4-25P
25294,ENSG00000221176.1,MIR1207
25295,ENSG00000221261.1,MIR1208
25296,ENSG00000201782.1,RN7SKP226
25297,ENSG00000254275.2,RP11-89M16.1
25298,ENSG00000221351.1,AC068570.1
25299,ENSG00000250400.3,LINC00977
25300,ENSG00000253225.1,RP11-1057N3.2
25301,ENSG00000222755.1,RN7SKP206
25302,ENSG00000229140.4,CCDC26
25303,ENSG00000253926.1,RP11-26E5.1
25304,ENSG00000263763.1,MIR3686
25305,ENSG00000265513.1,hsa-mir-3673
25306,ENSG00000266096.1,AC011652.2
25307,ENSG00000265219.1,AC011652.1
25308,ENSG00000265687.1,AC016178.1
25309,ENSG00000264680.1,hsa-mir-3669
25310,ENSG00000266387.1,AC016178.2
25311,ENSG00000254223.1,RP11-419K12.1
25312,ENSG00000224110.3,RP11-274M4.1
25313,ENSG00000147697.4,GSDMC
25314,ENSG00000254317.1,RP11-473O4.5
25315,ENSG00000153310.14,FAM49B
25316,ENSG00000243402.1,RP11-473O4.1
25317,ENSG00000200075.1,SNORA25
25318,ENSG00000254263.1,RP11-473O4.4
25319,ENSG00000253720.1,RP11-473O4.3
25320,ENSG00000253043.1,RNU7-181P
25321,ENSG00000264653.1,MIR5194
25322,ENSG00000153317.10,ASAP1
25323,ENSG00000200304.1,RNU6-1255P
25324,ENSG00000203377.1,AC131568.1
25325,ENSG00000212342.1,SNORA12
25326,ENSG00000253656.1,KB-1568E2.1
25327,ENSG00000155897.5,ADCY8
25328,ENSG00000253259.1,RP11-737F9.2
25329,ENSG00000253992.1,RP11-737F9.1
25330,ENSG00000253407.1,RP11-381I15.1
25331,ENSG00000253507.1,CTD-2501M5.1
25332,ENSG00000252158.1,SNORA72
25333,ENSG00000254255.1,CTD-2008O4.1
25334,ENSG00000132294.9,EFR3A
25335,ENSG00000258417.2,OC90
25336,ENSG00000132297.7,HHLA1
25337,ENSG00000184156.11,KCNQ3
25338,ENSG00000253521.1,HPYR1
25339,ENSG00000129295.4,LRRC6
25340,ENSG00000222570.1,AF216667.1
25341,ENSG00000165071.10,TMEM71
25342,ENSG00000129292.16,PHF20L1
25343,ENSG00000270137.1,CTC-137K3.1
25344,ENSG00000223697.2,AF230666.2
25345,ENSG00000042832.7,TG
25346,ENSG00000240237.1,CTD-2182N23.1
25347,ENSG00000155926.9,SLA
25348,ENSG00000104415.9,WISP1
25349,ENSG00000104419.10,NDRG1
25350,ENSG00000243537.1,CTC-458A3.1
25351,ENSG00000253638.1,CTC-369M3.1
25352,ENSG00000225259.3,ST13P6
25353,ENSG00000008513.10,ST3GAL1
25354,ENSG00000261220.2,RP11-629O1.2
25355,ENSG00000212273.1,SNORA40
25356,ENSG00000253970.1,MTND2P7
25357,ENSG00000253916.1,CTD-2309H9.2
25358,ENSG00000253561.1,CTD-2588J1.1
25359,ENSG00000253165.1,CTD-2309H9.3
25360,ENSG00000254313.1,CTD-2309H9.4
25361,ENSG00000253593.2,RP11-157E21.1
25362,ENSG00000271240.1,RP11-157E21.2
25363,ENSG00000253627.1,RP11-513H8.1
25364,ENSG00000066827.11,ZFAT
25365,ENSG00000248492.1,ZFAT-AS1
25366,ENSG00000271048.1,CTD-2342N23.2
25367,ENSG00000272456.1,CTD-2342N23.3
25368,ENSG00000259820.1,AC083843.1
25369,ENSG00000207582.1,MIR30B
25370,ENSG00000199153.1,MIR30D
25371,ENSG00000254028.1,AC083843.2
25372,ENSG00000253433.1,AC083843.3
25373,ENSG00000251218.1,RP11-1057B8.2
25374,ENSG00000244413.1,RP11-1057B8.1
25375,ENSG00000254083.1,RP11-452N4.1
25376,ENSG00000265266.1,AC022681.1
25377,ENSG00000254372.1,RP11-343P9.1
25378,ENSG00000131773.9,KHDRBS3
25379,ENSG00000253915.1,MAPRE1P1
25380,ENSG00000199652.2,RNU1-35P
25381,ENSG00000253248.1,RP11-149P24.1
25382,ENSG00000253839.1,RP11-431D12.1
25383,ENSG00000254101.1,RP11-30J20.1
25384,ENSG00000206678.1,RNU6-144P
25385,ENSG00000254076.1,CTD-3145H4.1
25386,ENSG00000253288.1,RP11-238K6.1
25387,ENSG00000254361.1,RP11-238K6.2
25388,ENSG00000253988.1,RP11-489O18.1
25389,ENSG00000147724.7,FAM135B
25390,ENSG00000169436.12,COL22A1
25391,ENSG00000253432.1,RP11-324F11.1
25392,ENSG00000251744.1,SNORA25
25393,ENSG00000253783.1,CTD-2534J5.1
25394,ENSG00000254258.1,RP11-398H6.1
25395,ENSG00000169427.2,KCNK9
25396,ENSG00000167632.10,TRAPPC9
25397,ENSG00000253574.1,RP11-284H18.1
25398,ENSG00000250733.3,C8orf17
25399,ENSG00000259891.1,CTA-204B4.2
25400,ENSG00000104472.5,CHRAC1
25401,ENSG00000259758.1,CASC7
25402,ENSG00000123908.7,AGO2
25403,ENSG00000169398.15,PTK2
25404,ENSG00000254324.1,MIR151A
25405,ENSG00000252864.1,RNA5SP278
25406,ENSG00000253266.1,RP11-128L5.1
25407,ENSG00000105339.6,DENND3
25408,ENSG00000253210.1,RP11-809O17.1
25409,ENSG00000022567.5,SLC45A4
25410,ENSG00000253307.1,RP11-10J21.4
25411,ENSG00000254019.1,RP11-10J21.3
25412,ENSG00000254197.1,RP11-10J21.5
25413,ENSG00000254291.1,RP11-10J21.6
25414,ENSG00000253595.1,CTD-3064M3.1
25415,ENSG00000261655.1,CTD-3064M3.3
25416,ENSG00000204882.3,GPR20
25417,ENSG00000244998.1,CTD-3064M3.4
25418,ENSG00000184489.7,PTP4A3
25419,ENSG00000226807.2,MROH5
25420,ENSG00000271959.1,CTD-3064M3.7
25421,ENSG00000238854.1,SNORD5
25422,ENSG00000253605.1,HNRNPA1P38
25423,ENSG00000226490.1,AC138647.1
25424,ENSG00000221123.1,AC104417.1
25425,ENSG00000254183.1,RP11-953B20.2
25426,ENSG00000261710.1,RP11-953B20.1
25427,ENSG00000265247.1,MIR4472-1
25428,ENSG00000254008.1,LINC00051
25429,ENSG00000171045.10,TSNARE1
25430,ENSG00000253602.1,CTD-3135A9.3
25431,ENSG00000261693.1,RP13-467H17.1
25432,ENSG00000181790.6,BAI1
25433,ENSG00000232722.1,MROH4P
25434,ENSG00000198576.2,ARC
25435,ENSG00000261044.1,AP006547.3
25436,ENSG00000253753.1,AC145123.2
25437,ENSG00000234616.4,JRK
25438,ENSG00000167653.4,PSCA
25439,ENSG00000160886.9,LY6K
25440,ENSG00000253741.1,CTD-2292P10.4
25441,ENSG00000130193.7,THEM6
25442,ENSG00000126233.1,SLURP1
25443,ENSG00000197353.3,LYPD2
25444,ENSG00000253196.1,RP11-706C16.7
25445,ENSG00000180155.14,LYNX1
25446,ENSG00000167656.4,LY6D
25447,ENSG00000253715.1,RP11-706C16.8
25448,ENSG00000253728.1,RP11-706C16.5
25449,ENSG00000104499.2,GML
25450,ENSG00000253421.1,ZNHIT1P1
25451,ENSG00000160882.7,CYP11B1
25452,ENSG00000179142.2,CYP11B2
25453,ENSG00000247317.3,RP11-273G15.2
25454,ENSG00000253971.1,CDC42P3
25455,ENSG00000160932.6,LY6E
25456,ENSG00000177335.6,C8orf31
25457,ENSG00000250115.2,AK3P2
25458,ENSG00000243328.1,RP11-520P18.1
25459,ENSG00000261667.1,RP11-520P18.5
25460,ENSG00000176956.8,LY6H
25461,ENSG00000182851.2,GPIHBP1
25462,ENSG00000181638.13,ZFP41
25463,ENSG00000250571.2,GLI4
25464,ENSG00000253716.1,RP13-582O9.5
25465,ENSG00000185730.3,ZNF696
25466,ENSG00000272172.1,RP13-582O9.7
25467,ENSG00000184428.8,TOP1MT
25468,ENSG00000263660.1,AC087793.1
25469,ENSG00000212221.1,RNU6-220P
25470,ENSG00000254389.2,RHPN1-AS1
25471,ENSG00000158106.8,RHPN1
25472,ENSG00000253931.1,RP11-909N17.2
25473,ENSG00000254338.1,RP11-909N17.3
25474,ENSG00000182759.3,MAFA
25475,ENSG00000014164.6,ZC3H3
25476,ENSG00000254859.1,RP11-661A12.5
25477,ENSG00000254144.2,7SK
25478,ENSG00000104518.6,GSDMD
25479,ENSG00000204839.4,MROH6
25480,ENSG00000255050.1,RP11-661A12.9
25481,ENSG00000147813.11,NAPRT1
25482,ENSG00000254741.1,RP11-661A12.7
25483,ENSG00000104529.13,EEF1D
25484,ENSG00000179886.4,TIGD5
25485,ENSG00000271912.1,RP11-661A12.14
25486,ENSG00000104524.9,PYCRL
25487,ENSG00000104522.11,TSTA3
25488,ENSG00000254812.1,RP11-661A12.12
25489,ENSG00000183309.7,ZNF623
25490,ENSG00000252075.1,RNU7-109P
25491,ENSG00000181135.11,ZNF707
25492,ENSG00000181097.5,RP11-429J17.2
25493,ENSG00000255181.2,CCDC166
25494,ENSG00000254574.1,RP11-429J17.4
25495,ENSG00000181085.10,MAPK15
25496,ENSG00000254548.1,RP11-429J17.5
25497,ENSG00000180921.6,FAM83H
25498,ENSG00000265660.1,MIR4664
25499,ENSG00000203499.6,FAM83H-AS1
25500,ENSG00000254973.1,RP11-429J17.7
25501,ENSG00000214733.4,RP11-429J17.8
25502,ENSG00000180900.12,SCRIB
25503,ENSG00000216090.1,MIR937
25504,ENSG00000179950.9,PUF60
25505,ENSG00000255343.1,RP11-299M14.2
25506,ENSG00000185189.11,NRBP2
25507,ENSG00000264144.1,AC105049.1
25508,ENSG00000227184.3,EPPK1
25509,ENSG00000178209.10,PLEC
25510,ENSG00000207574.1,MIR661
25511,ENSG00000178685.9,PARP10
25512,ENSG00000178719.12,GRINA
25513,ENSG00000186583.7,SPATC1
25514,ENSG00000204791.4,CTD-3065J16.6
25515,ENSG00000178814.11,OPLAH
25516,ENSG00000255224.1,CTD-3065J16.9
25517,ENSG00000178896.6,EXOSC4
25518,ENSG00000197858.6,GPAA1
25519,ENSG00000179091.4,CYC1
25520,ENSG00000179526.12,SHARPIN
25521,ENSG00000179632.5,MAF1
25522,ENSG00000179698.9,KIAA1875
25523,ENSG00000235173.2,FAM203A
25524,ENSG00000227473.1,TSSK5P1
25525,ENSG00000179832.13,MROH1
25526,ENSG00000264721.1,AC104592.1
25527,ENSG00000204775.4,KM-PA-2
25528,ENSG00000187786.1,SCXB
25529,ENSG00000230567.3,FAM203B
25530,ENSG00000264987.1,AC110280.1
25531,ENSG00000204771.5,CTD-3232M19.2
25532,ENSG00000170727.7,BOP1
25533,ENSG00000188686.2,SCXA
25534,ENSG00000185122.6,HSF1
25535,ENSG00000254690.1,GS1-393G12.12
25536,ENSG00000185000.5,DGAT1
25537,ENSG00000170616.9,SCRT1
25538,ENSG00000214597.4,TMEM249
25539,ENSG00000185803.4,SLC52A2
25540,ENSG00000182325.6,FBXL6
25541,ENSG00000173137.7,ADCK5
25542,ENSG00000071894.10,CPSF1
25543,ENSG00000216133.1,MIR939
25544,ENSG00000221802.1,MIR1234
25545,ENSG00000272115.1,GS1-393G12.14
25546,ENSG00000147804.5,SLC39A4
25547,ENSG00000160948.9,VPS28
25548,ENSG00000160949.12,TONSL
25549,ENSG00000232600.2,AC084125.4
25550,ENSG00000187954.8,CYHR1
25551,ENSG00000167702.7,KIFC2
25552,ENSG00000160973.7,FOXH1
25553,ENSG00000160972.5,PPP1R16A
25554,ENSG00000255182.1,CTD-2517M22.14
25555,ENSG00000167701.9,GPT
25556,ENSG00000167700.4,MFSD3
25557,ENSG00000160957.8,RECQL4
25558,ENSG00000265393.1,CTD-2517M22.17
25559,ENSG00000160959.3,LRRC14
25560,ENSG00000213563.2,C8orf82
25561,ENSG00000147799.7,ARHGAP39
25562,ENSG00000255681.1,AC084125.1
25563,ENSG00000256822.1,AC084125.2
25564,ENSG00000265295.1,AC084125.3
25565,ENSG00000255456.1,CTD-2517M22.9
25566,ENSG00000254533.1,AF186192.1
25567,ENSG00000255085.4,AF186192.5
25568,ENSG00000263612.1,AF186192.6
25569,ENSG00000198169.4,ZNF251
25570,ENSG00000196378.7,ZNF34
25571,ENSG00000244307.2,RN7SL395P
25572,ENSG00000161016.11,RPL8
25573,ENSG00000197363.5,ZNF517
25574,ENSG00000147789.11,ZNF7
25575,ENSG00000170619.8,COMMD5
25576,ENSG00000196150.9,ZNF250
25577,ENSG00000170631.10,ZNF16
25578,ENSG00000196922.6,ZNF252P
25579,ENSG00000255164.1,RP5-1047A19.4
25580,ENSG00000254618.1,TMED10P1
25581,ENSG00000255559.1,ZNF252P-AS1
25582,ENSG00000255000.1,AC139103.1
25583,ENSG00000182307.8,C8orf33
25584,ENSG00000236875.2,DDX11L5
25585,ENSG00000181404.13,XXyac-YRM2039.2
25586,ENSG00000227518.2,MIR1302-2
25587,ENSG00000218839.3,FAM138C
25588,ENSG00000144140.5,RP11-143M1.7
25589,ENSG00000225655.1,RP11-143M1.2
25590,ENSG00000227917.1,RP11-143M1.3
25591,ENSG00000231808.1,RP11-143M1.4
25592,ENSG00000170122.4,FOXD4
25593,ENSG00000172785.14,CBWD1
25594,ENSG00000183784.5,C9orf66
25595,ENSG00000107099.11,DOCK8
25596,ENSG00000235880.1,RP11-59O6.3
25597,ENSG00000227155.3,RP11-165F24.3
25598,ENSG00000107104.14,KANK1
25599,ENSG00000235330.2,RP11-165F24.2
25600,ENSG00000228115.1,RP11-165F24.5
25601,ENSG00000264949.1,RN7SL412P
25602,ENSG00000226403.1,RP11-31F19.1
25603,ENSG00000202172.1,RNU6-1327P
25604,ENSG00000229875.1,RP11-130C19.1
25605,ENSG00000227914.3,RP11-130C19.3
25606,ENSG00000137090.7,DMRT1
25607,ENSG00000064218.4,DMRT3
25608,ENSG00000252991.1,RNU6-1073P
25609,ENSG00000228783.1,RP11-147I11.1
25610,ENSG00000173253.10,DMRT2
25611,ENSG00000224836.1,RP11-341G2.3
25612,ENSG00000236594.2,RPS27AP14
25613,ENSG00000233575.2,RP11-459D20.1
25614,ENSG00000202383.1,RNA5SP279
25615,ENSG00000224092.1,RP11-443B9.1
25616,ENSG00000080503.15,SMARCA2
25617,ENSG00000236199.1,RP11-264I13.2
25618,ENSG00000222973.1,RNU2-25P
25619,ENSG00000264615.1,RN7SL592P
25620,ENSG00000236404.4,RP11-125B21.2
25621,ENSG00000231052.1,RP11-91N2.3
25622,ENSG00000147852.11,VLDLR
25623,ENSG00000168263.8,KCNV2
25624,ENSG00000080608.9,KIAA0020
25625,ENSG00000236496.2,RP11-255J3.2
25626,ENSG00000229184.2,RP11-255J3.3
25627,ENSG00000227835.4,CARM1P1
25628,ENSG00000221450.2,AL589675.1
25629,ENSG00000236511.1,RP11-32F11.2
25630,ENSG00000080298.11,RFX3
25631,ENSG00000215297.3,RP11-62E14.2
25632,ENSG00000203286.4,AL365202.1
25633,ENSG00000232104.2,RP11-509J21.1
25634,ENSG00000237359.1,RP11-509J21.2
25635,ENSG00000235326.1,RP11-509J21.3
25636,ENSG00000226669.2,RP11-509J21.4
25637,ENSG00000107249.17,GLIS3
25638,ENSG00000236724.1,RP11-252M18.3
25639,ENSG00000237009.2,GLIS3-AS1
25640,ENSG00000230001.1,RP11-70J12.1
25641,ENSG00000228322.1,RP11-358M14.2
25642,ENSG00000221730.1,AL162419.1
25643,ENSG00000200941.1,RNU6-694P
25644,ENSG00000106688.7,SLC1A1
25645,ENSG00000106686.12,SPATA6L
25646,ENSG00000225893.1,RP11-6J24.3
25647,ENSG00000205808.4,PPAPDC2
25648,ENSG00000273061.1,RP11-6J24.6
25649,ENSG00000106993.7,CDC37L1
25650,ENSG00000147853.12,AK3
25651,ENSG00000270639.1,RP11-307I14.4
25652,ENSG00000220105.2,RP11-307I14.2
25653,ENSG00000120158.7,RCL1
25654,ENSG00000233186.2,RP11-307I14.3
25655,ENSG00000199065.2,MIR101-2
25656,ENSG00000269305.1,AL158147.2
25657,ENSG00000220937.3,HNRNPA1P41
25658,ENSG00000238362.1,AL158147.1
25659,ENSG00000096968.8,JAK2
25660,ENSG00000234534.1,RP11-39K24.2
25661,ENSG00000268155.1,AL161450.1
25662,ENSG00000182347.10,RP11-39K24.9
25663,ENSG00000227730.2,MTND6P5
25664,ENSG00000228166.1,MTND1P11
25665,ENSG00000224083.1,RP11-39K24.4
25666,ENSG00000235917.1,RP11-39K24.14
25667,ENSG00000228097.1,RP11-39K24.12
25668,ENSG00000237711.1,RP11-39K24.13
25669,ENSG00000236254.1,MTND4P14
25670,ENSG00000230225.1,MTND5P14
25671,ENSG00000236567.2,RP11-39K24.7
25672,ENSG00000254017.1,IGHEP2
25673,ENSG00000120210.6,INSL6
25674,ENSG00000237553.1,RP11-140C18.2
25675,ENSG00000120211.4,INSL4
25676,ENSG00000107014.7,RLN2
25677,ENSG00000214195.4,HMGN2P31
25678,ENSG00000107018.6,RLN1
25679,ENSG00000272866.1,RP11-12D24.10
25680,ENSG00000231967.1,RP11-12D24.6
25681,ENSG00000107020.5,PLGRKT
25682,ENSG00000214190.2,RP11-12D24.7
25683,ENSG00000120217.9,CD274
25684,ENSG00000197646.6,PDCD1LG2
25685,ENSG00000231509.1,RP11-574F11.3
25686,ENSG00000107036.7,KIAA1432
25687,ENSG00000225408.1,RP11-207C16.4
25688,ENSG00000099219.9,ERMP1
25689,ENSG00000223621.1,AK4P4
25690,ENSG00000183354.7,KIAA2026
25691,ENSG00000238654.1,snoU13
25692,ENSG00000120215.5,MLANA
25693,ENSG00000263575.1,MIR4665
25694,ENSG00000137040.8,RANBP6
25695,ENSG00000228739.1,RP11-218I7.2
25696,ENSG00000237274.2,RP11-575C20.1
25697,ENSG00000137033.7,IL33
25698,ENSG00000228132.2,RP11-279E1.1
25699,ENSG00000233846.2,RP11-307L3.2
25700,ENSG00000170777.9,TPD52L3
25701,ENSG00000147854.12,UHRF2
25702,ENSG00000233367.1,RP11-307L3.4
25703,ENSG00000215066.3,C9orf38
25704,ENSG00000178445.8,GLDC
25705,ENSG00000264530.1,RN7SL25P
25706,ENSG00000252110.1,snoU13
25707,ENSG00000237158.1,RP11-472F14.4
25708,ENSG00000206147.5,RP11-106A1.2
25709,ENSG00000236924.1,RP11-390F4.6
25710,ENSG00000266863.1,RN7SL123P
25711,ENSG00000229057.1,RP11-106A1.3
25712,ENSG00000231381.2,RNF2P1
25713,ENSG00000232946.1,RP11-390F4.2
25714,ENSG00000229611.1,RP11-390F4.10
25715,ENSG00000225489.2,RP11-390F4.3
25716,ENSG00000231108.2,RP11-390F4.9
25717,ENSG00000256968.1,SNRPEP2
25718,ENSG00000107077.13,KDM4C
25719,ENSG00000230581.2,RP11-390F4.8
25720,ENSG00000224972.1,RP11-403H13.1
25721,ENSG00000230207.1,RPL4P5
25722,ENSG00000178654.10,RP11-366I21.1
25723,ENSG00000273056.1,RP11-77E14.2
25724,ENSG00000137038.7,TMEM261
25725,ENSG00000226376.1,RP11-29B9.1
25726,ENSG00000231902.1,RP11-29B9.2
25727,ENSG00000153707.11,PTPRD
25728,ENSG00000235389.2,RP11-134K1.3
25729,ENSG00000212695.4,RP11-134K1.2
25730,ENSG00000239102.1,RNU7-185P
25731,ENSG00000225706.1,RP11-75C9.1
25732,ENSG00000251699.1,SNORD27
25733,ENSG00000234021.1,RP11-75C9.2
25734,ENSG00000212829.7,RPS26P3
25735,ENSG00000221708.2,AL353733.1
25736,ENSG00000265735.1,RN7SL5P
25737,ENSG00000230920.1,RP11-527D15.1
25738,ENSG00000234360.1,RP11-87N24.1
25739,ENSG00000226717.2,RP11-87N24.2
25740,ENSG00000232035.1,RP11-87N24.3
25741,ENSG00000227138.1,RP11-421B23.2
25742,ENSG00000230589.1,RP11-421B23.1
25743,ENSG00000270372.1,RP11-109M17.2
25744,ENSG00000234146.1,RP11-109M17.1
25745,ENSG00000230365.1,RP11-23D5.1
25746,ENSG00000224935.1,RP11-74C3.1
25747,ENSG00000231491.2,RP11-71E22.1
25748,ENSG00000222581.1,RNU2-47P
25749,ENSG00000107165.8,TYRP1
25750,ENSG00000235448.1,RP11-3L8.3
25751,ENSG00000243115.2,RN7SL849P
25752,ENSG00000153714.5,LURAP1L
25753,ENSG00000222658.1,Y_RNA
25754,ENSG00000214121.4,TDPX2
25755,ENSG00000234586.2,RP11-382H24.2
25756,ENSG00000107186.12,MPDZ
25757,ENSG00000234740.1,RP11-272P10.2
25758,ENSG00000223672.2,RP11-272P10.3
25759,ENSG00000270547.1,RP11-536O18.2
25760,ENSG00000226197.2,RP11-536O18.1
25761,ENSG00000205636.3,LINC00583
25762,ENSG00000229268.1,PES1P2
25763,ENSG00000235533.1,RP11-284P20.3
25764,ENSG00000223568.1,RPL3P11
25765,ENSG00000213954.3,RP11-280O24.1
25766,ENSG00000147862.10,NFIB
25767,ENSG00000234982.1,RP11-280O24.3
25768,ENSG00000225472.1,RP11-120J1.1
25769,ENSG00000237137.1,RP11-408A13.2
25770,ENSG00000273399.1,RP11-408A13.3
25771,ENSG00000272871.1,RP11-408A13.4
25772,ENSG00000229029.2,RP11-408A13.1
25773,ENSG00000175893.7,ZDHHC21
25774,ENSG00000147869.4,CER1
25775,ENSG00000164946.15,FREM1
25776,ENSG00000199814.1,RNU6-1260P
25777,ENSG00000214110.3,LDHAP4
25778,ENSG00000232000.2,RP11-54D18.3
25779,ENSG00000215237.5,RP11-54D18.2
25780,ENSG00000234297.2,RP11-54D18.4
25781,ENSG00000251960.1,RNU6-559P
25782,ENSG00000155158.16,TTC39B
25783,ENSG00000263817.1,RN7SL157P
25784,ENSG00000215236.3,RP11-490C5.1
25785,ENSG00000164975.11,SNAPC3
25786,ENSG00000251834.1,RNU6-319P
25787,ENSG00000164985.10,PSIP1
25788,ENSG00000240613.2,RN7SL98P
25789,ENSG00000213362.3,FTH1P12
25790,ENSG00000207433.1,RNU6-246P
25791,ENSG00000164989.11,CCDC171
25792,ENSG00000231376.1,HMGN2P16
25793,ENSG00000207360.1,RNU6-14P
25794,ENSG00000205549.4,C9orf92
25795,ENSG00000173068.13,BNC2
25796,ENSG00000231756.1,RP11-183I6.2
25797,ENSG00000230694.1,RP11-62F24.1
25798,ENSG00000234779.1,RP11-62F24.2
25799,ENSG00000233551.2,RP11-335H2.2
25800,ENSG00000237153.1,RP11-132E11.2
25801,ENSG00000241152.2,RN7SL720P
25802,ENSG00000226470.1,RP11-132E11.3
25803,ENSG00000237083.1,RP11-132E11.4
25804,ENSG00000044459.10,CNTLN
25805,ENSG00000224488.1,RP11-492A12.2
25806,ENSG00000107295.8,SH3GL2
25807,ENSG00000228810.1,PABPC1P11
25808,ENSG00000227167.1,RP11-570H19.2
25809,ENSG00000178031.11,ADAMTSL1
25810,ENSG00000264638.1,MIR3152
25811,ENSG00000252960.1,RN7SKP258
25812,ENSG00000236857.3,RP11-503K16.2
25813,ENSG00000223211.1,AL158150.1
25814,ENSG00000155875.9,FAM154A
25815,ENSG00000236680.1,RP11-296P7.4
25816,ENSG00000155876.4,RRAGA
25817,ENSG00000147874.6,HAUS6
25818,ENSG00000251733.1,SCARNA8
25819,ENSG00000252943.1,RNU6-264P
25820,ENSG00000201118.1,Y_RNA
25821,ENSG00000264126.1,RN7SL158P
25822,ENSG00000147872.5,PLIN2
25823,ENSG00000232176.1,RP11-146N23.1
25824,ENSG00000137145.16,DENND4C
25825,ENSG00000232978.2,RP11-146N23.4
25826,ENSG00000238348.1,snoU13
25827,ENSG00000272842.1,RP11-513M16.7
25828,ENSG00000273226.1,RP11-513M16.8
25829,ENSG00000137154.8,RPS6
25830,ENSG00000234853.2,NDUFA5P3
25831,ENSG00000177076.4,ACER2
25832,ENSG00000260912.1,RP11-363E7.4
25833,ENSG00000231909.7,RP11-363E7.3
25834,ENSG00000155886.7,SLC24A2
25835,ENSG00000232158.1,RP11-252O2.2
25836,ENSG00000266224.1,AL158077.1
